"CODESTAB","CODMUNNASC","ANONASC","n_anomalias","n_nascimentos"
"2241072","430080",2011,0,107
"2241072","430080",2012,1,106
"2241072","430080",2013,0,101
"2241072","430080",2014,0,115
"2241072","430080",2015,0,136
"2241072","430080",2016,0,106
"2241072","430080",2017,0,103
"2241072","430080",2018,1,99
"2241072","430080",2019,0,108
"2241102","431320",2010,3,166
"2241102","431320",2011,1,175
"2241102","431320",2012,2,168
"2241102","431320",2013,2,159
"2241102","431320",2014,2,186
"2241102","431320",2015,1,194
"2241102","431320",2016,2,220
"2241102","431320",2017,2,175
"2241102","431320",2018,1,125
"2241102","431320",2019,0,148
"2241110","430230",2010,0,157
"2241110","430230",2011,3,158
"2241110","430230",2012,1,127
"2241110","430230",2013,0,36
"2241110","430230",2016,0,1
"2241129","430235",2010,0,91
"2241129","430235",2011,2,102
"2241129","430235",2012,2,107
"2241129","430235",2013,0,78
"2241129","430235",2014,0,99
"2241129","430235",2015,0,99
"2241129","430235",2016,0,97
"2241129","430235",2017,0,81
"2241129","430235",2018,0,2
"2241129","430235",2019,0,2
"2241137","430480",2010,4,133
"2241137","430480",2011,2,162
"2241137","430480",2012,1,154
"2241137","430480",2013,1,142
"2241137","430480",2014,1,160
"2241137","430480",2015,2,179
"2241137","430480",2016,0,169
"2241137","430480",2017,0,164
"2241137","430480",2018,1,91
"2241137","430480",2019,0,190
"2241145","430820",2010,0,274
"2241145","430820",2011,3,241
"2241145","430820",2012,3,279
"2241145","430820",2013,3,286
"2241145","430820",2014,1,311
"2241145","430820",2015,1,316
"2241145","430820",2016,7,292
"2241145","430820",2017,0,320
"2241145","430820",2018,3,344
"2241145","430820",2019,3,303
"2241153","430910",2010,3,544
"2241153","430910",2011,6,609
"2241153","430910",2012,6,611
"2241153","430910",2013,5,607
"2241153","430910",2014,2,667
"2241153","430910",2015,3,702
"2241153","430910",2016,10,777
"2241153","430910",2017,3,746
"2241153","430910",2018,7,748
"2241153","430910",2019,5,756
"2241161","431330",2010,2,359
"2241161","431330",2011,3,386
"2241161","431330",2012,2,384
"2241161","431330",2013,0,371
"2241161","431330",2014,0,413
"2241161","431330",2015,3,458
"2241161","431330",2016,0,455
"2241161","431330",2017,1,450
"2241161","431330",2018,1,454
"2241161","431330",2019,4,432
"2241196","431112",2010,0,25
"2241196","431112",2011,0,1
"2241196","431112",2012,0,1
"2241196","431112",2016,0,1
"2241196","431112",2017,0,1
"2241196","431112",2018,0,1
"2241218","431400",2010,0,103
"2241218","431400",2011,0,82
"2241218","431400",2012,0,83
"2241218","431400",2013,2,80
"2241218","431400",2014,0,88
"2241218","431400",2015,0,97
"2241218","431400",2016,0,132
"2241218","431400",2017,0,104
"2241218","431400",2018,0,105
"2241218","431400",2019,1,93
"2241226","431900",2010,0,187
"2241226","431900",2011,0,156
"2241226","431900",2012,0,205
"2241226","431900",2013,0,210
"2241226","431900",2014,0,209
"2241226","431900",2015,1,203
"2241226","431900",2016,0,171
"2241226","431900",2017,0,163
"2241226","431900",2018,0,166
"2241226","431900",2019,0,167
"2242923","431110",2010,0,1
"2242923","431110",2013,0,2
"2243474","431690",2010,0,2
"2243474","431690",2014,0,1
"2243474","431690",2017,0,3
"2244098","431120",2010,0,220
"2244098","431120",2011,4,222
"2244098","431120",2012,0,167
"2244098","431120",2013,0,156
"2244098","431120",2014,1,140
"2244098","431120",2015,0,152
"2244098","431120",2016,1,86
"2244098","431120",2017,0,105
"2244098","431120",2018,0,91
"2244098","431120",2019,0,57
"2244101","430800",2010,0,24
"2244101","430800",2011,0,45
"2244101","430800",2012,0,25
"2244101","430800",2013,0,48
"2244101","430800",2014,0,34
"2244101","430800",2015,0,12
"2244101","430800",2016,0,29
"2244101","430800",2017,0,35
"2244101","430800",2018,2,33
"2244101","430800",2019,0,15
"2244128","431310",2010,0,140
"2244128","431310",2011,0,115
"2244128","431310",2012,0,127
"2244128","431310",2013,1,111
"2244128","431310",2014,1,111
"2244128","431310",2015,0,123
"2244128","431310",2016,0,139
"2244128","431310",2017,0,95
"2244128","431310",2018,0,97
"2244128","431310",2019,1,98
"2244136","431980",2010,0,53
"2244136","431980",2011,0,35
"2244136","431980",2012,0,36
"2244136","431980",2013,0,21
"2244136","431980",2014,0,3
"2244136","431980",2015,0,8
"2244136","431980",2016,0,3
"2244136","431980",2017,0,7
"2244136","431980",2018,0,2
"2244136","431980",2019,0,2
"2244144","431690",2010,0,57
"2244144","431690",2011,0,2
"2244144","431690",2012,0,3
"2244144","431690",2014,0,2
"2244152","431110",2010,0,122
"2244152","431110",2011,0,124
"2244152","431110",2012,0,56
"2244152","431110",2013,0,81
"2244152","431110",2014,0,55
"2244152","431110",2015,0,49
"2244152","431110",2016,0,24
"2244152","431110",2017,0,29
"2244187","431210",2010,2,49
"2244187","431210",2011,0,38
"2244187","431210",2012,0,48
"2244187","431210",2013,0,2
"2244187","431210",2014,0,3
"2244187","431210",2015,0,2
"2244187","431210",2016,0,3
"2244187","431210",2017,0,1
"2244187","431210",2018,0,3
"2244187","431210",2019,0,1
"2244209","431447",2010,0,33
"2244209","431447",2011,0,30
"2244209","431447",2012,0,27
"2244209","431447",2013,1,26
"2244209","431447",2014,1,31
"2244209","431447",2015,0,30
"2244209","431447",2016,1,25
"2244209","431447",2017,0,23
"2244209","431447",2018,0,9
"2244209","431447",2019,1,4
"2244225","432220",2010,1,284
"2244225","432220",2011,2,212
"2244225","432220",2012,2,155
"2244225","432220",2013,0,141
"2244225","432220",2014,1,167
"2244225","432220",2015,2,233
"2244225","432220",2016,3,191
"2244225","432220",2017,0,187
"2244225","432220",2018,2,214
"2244225","432220",2019,2,185
"2244233","431550",2010,2,88
"2244233","431550",2011,1,61
"2244233","431550",2012,0,58
"2244233","431550",2013,0,28
"2244233","431550",2014,0,13
"2244233","431550",2015,0,2
"2244233","431550",2016,0,5
"2244233","431550",2017,0,5
"2244233","431550",2018,0,3
"2244241","430290",2010,0,19
"2244241","430290",2011,0,17
"2244241","430290",2012,0,10
"2244241","430290",2013,0,7
"2244241","430290",2014,0,5
"2244241","430290",2015,0,11
"2244241","430290",2016,0,1
"2244241","430290",2017,0,1
"2244268","431690",2010,0,88
"2244268","431690",2011,0,86
"2244268","431690",2012,0,99
"2244268","431690",2013,0,88
"2244268","431690",2014,0,104
"2244268","431690",2015,1,96
"2244268","431690",2016,0,78
"2244268","431690",2017,0,85
"2244268","431690",2018,1,77
"2244268","431690",2019,0,70
"2244276","431690",2010,18,1324
"2244276","431690",2011,9,1411
"2244276","431690",2012,14,1432
"2244276","431690",2013,12,1350
"2244276","431690",2014,11,1306
"2244276","431690",2015,10,1369
"2244276","431690",2016,12,1364
"2244276","431690",2017,12,1405
"2244276","431690",2018,12,1421
"2244276","431690",2019,9,1313
"2244284","431690",2010,8,880
"2244284","431690",2011,3,903
"2244284","431690",2012,8,982
"2244284","431690",2013,7,827
"2244284","431690",2014,5,1006
"2244284","431690",2015,0,261
"2244306","431690",2010,25,1817
"2244306","431690",2011,44,1999
"2244306","431690",2012,35,2096
"2244306","431690",2013,36,2133
"2244306","431690",2014,32,1819
"2244306","431690",2015,28,2375
"2244306","431690",2016,28,2153
"2244306","431690",2017,28,2460
"2244306","431690",2018,25,2776
"2244306","431690",2019,25,2325
"2244314","431940",2010,2,156
"2244314","431940",2011,1,127
"2244314","431940",2012,0,124
"2244314","431940",2013,0,91
"2244314","431940",2014,0,41
"2244314","431940",2015,0,23
"2244314","431940",2016,0,1
"2244314","431940",2017,0,6
"2244314","431940",2018,0,7
"2244314","431940",2019,0,7
"2244322","431960",2010,0,303
"2244322","431960",2011,0,314
"2244322","431960",2012,0,256
"2244322","431960",2013,1,261
"2244322","431960",2014,2,255
"2244322","431960",2015,0,229
"2244322","431960",2016,0,156
"2244322","431960",2017,0,132
"2244322","431960",2018,0,59
"2244322","431960",2019,0,29
"2244330","431810",2010,0,103
"2244330","431810",2011,1,118
"2244330","431810",2012,0,97
"2244330","431810",2013,1,104
"2244330","431810",2014,0,139
"2244330","431810",2015,2,122
"2244330","431810",2016,0,81
"2244330","431810",2017,0,30
"2244330","431810",2018,0,14
"2244330","431810",2019,0,6
"2244349","431740",2010,0,47
"2244349","431740",2011,0,48
"2244349","431740",2012,1,32
"2244349","431740",2013,0,37
"2244349","431740",2014,0,29
"2244349","431740",2015,0,25
"2244349","431740",2016,0,36
"2244349","431740",2017,0,33
"2244349","431740",2018,0,33
"2244349","431740",2019,0,18
"2244357","431740",2010,6,717
"2244357","431740",2011,5,728
"2244357","431740",2012,5,708
"2244357","431740",2013,5,770
"2244357","431740",2014,6,714
"2244357","431740",2015,4,740
"2244357","431740",2016,11,791
"2244357","431740",2017,7,720
"2244357","431740",2018,6,740
"2244357","431740",2019,7,736
"2244659","431262",2010,0,1
"2246007","431410",2010,0,1
"2246740","432090",2010,1,399
"2246740","432090",2011,1,379
"2246740","432090",2012,0,371
"2246740","432090",2013,0,386
"2246740","432090",2014,0,424
"2246740","432090",2015,2,457
"2246740","432090",2016,0,364
"2246740","432090",2017,1,406
"2246740","432090",2018,0,446
"2246740","432090",2019,1,459
"2246767","431660",2010,1,143
"2246767","431660",2011,3,195
"2246767","431660",2012,1,172
"2246767","431660",2013,1,188
"2246767","431660",2014,2,169
"2246767","431660",2015,1,197
"2246767","431660",2016,2,216
"2246767","431660",2017,2,251
"2246767","431660",2018,0,389
"2246767","431660",2019,0,351
"2246783","432100",2010,0,141
"2246783","432100",2011,0,135
"2246783","432100",2012,2,130
"2246783","432100",2013,3,129
"2246783","432100",2014,2,124
"2246783","432100",2015,3,140
"2246783","432100",2016,0,132
"2246783","432100",2017,1,130
"2246783","432100",2018,0,27
"2246791","431860",2010,0,197
"2246791","431860",2011,3,191
"2246791","431860",2012,1,193
"2246791","431860",2013,1,200
"2246791","431860",2014,0,207
"2246791","431860",2015,1,209
"2246791","431860",2016,1,143
"2246791","431860",2017,0,177
"2246791","431860",2018,1,65
"2246791","431860",2019,0,18
"2246805","432050",2010,0,14
"2246805","432050",2011,0,1
"2246813","430750",2010,0,221
"2246813","430750",2011,0,216
"2246813","430750",2012,1,211
"2246813","430750",2013,0,205
"2246813","430750",2014,1,207
"2246813","430750",2015,0,221
"2246813","430750",2016,0,229
"2246813","430750",2017,0,251
"2246813","430750",2018,2,368
"2246813","430750",2019,1,386
"2246848","431125",2010,0,1
"2246848","431125",2012,0,1
"2246848","431125",2013,0,1
"2246856","430180",2010,0,1
"2246872","430490",2010,2,87
"2246872","430490",2011,0,91
"2246872","430490",2012,0,94
"2246872","430490",2013,0,96
"2246872","430490",2014,0,89
"2246872","430490",2015,0,78
"2246872","430490",2016,2,88
"2246872","430490",2017,0,102
"2246872","430490",2018,1,69
"2246872","430490",2019,0,8
"2246902","431265",2010,0,126
"2246902","431265",2011,0,148
"2246902","431265",2012,1,172
"2246902","431265",2013,1,205
"2246902","431265",2014,0,185
"2246902","431265",2015,0,203
"2246902","431265",2016,0,145
"2246902","431265",2017,0,90
"2246902","431265",2018,0,96
"2246910","431265",2010,0,79
"2246910","431265",2011,0,116
"2246910","431265",2012,0,90
"2246910","431265",2013,0,68
"2246910","431265",2014,0,68
"2246910","431265",2015,0,85
"2246910","431265",2016,0,137
"2246910","431265",2017,0,195
"2246910","431265",2018,0,127
"2246910","431265",2019,3,268
"2246929","431410",2010,3,829
"2246929","431410",2011,9,784
"2246929","431410",2012,1,667
"2246929","431410",2013,7,617
"2246929","431410",2014,5,719
"2246929","431410",2015,4,796
"2246929","431410",2016,7,816
"2246929","431410",2017,5,755
"2246929","431410",2018,8,840
"2246929","431410",2019,10,839
"2246937","430630",2010,0,93
"2246937","430630",2011,0,114
"2246937","430630",2012,0,96
"2246937","430630",2013,0,81
"2246937","430630",2014,0,65
"2246937","430630",2015,0,67
"2246937","430630",2016,0,76
"2246937","430630",2017,0,36
"2246937","430630",2018,0,11
"2246937","430630",2019,0,3
"2246953","431180",2010,2,594
"2246953","431180",2011,5,588
"2246953","431180",2012,0,542
"2246953","431180",2013,3,530
"2246953","431180",2014,2,585
"2246953","431180",2015,6,562
"2246953","431180",2016,5,535
"2246953","431180",2017,5,602
"2246953","431180",2018,4,649
"2246953","431180",2019,4,688
"2246961","432080",2010,4,597
"2246961","432080",2011,5,648
"2246961","432080",2012,6,558
"2246961","432080",2013,2,569
"2246961","432080",2014,1,539
"2246961","432080",2015,5,520
"2246961","432080",2016,2,448
"2246961","432080",2017,3,509
"2246961","432080",2018,3,512
"2246961","432080",2019,1,507
"2246988","431410",2010,25,2456
"2246988","431410",2011,12,2801
"2246988","431410",2012,28,2914
"2246988","431410",2013,38,2986
"2246988","431410",2014,33,3195
"2246988","431410",2015,40,3246
"2246988","431410",2016,44,3267
"2246988","431410",2017,35,3385
"2246988","431410",2018,30,3415
"2246988","431410",2019,37,3234
"2246996","431410",2010,0,13
"2246996","431410",2011,0,9
"2246996","431410",2012,0,2
"2247038","431220",2010,1,49
"2247038","431220",2011,0,36
"2247038","431220",2012,0,29
"2247038","431220",2013,0,16
"2247038","431220",2014,0,31
"2247038","431220",2015,0,27
"2247038","431220",2016,0,7
"2247038","431220",2017,0,9
"2247038","431220",2018,0,8
"2247038","431220",2019,0,2
"2247046","431360",2010,0,51
"2247046","431360",2011,0,36
"2247046","431360",2012,0,49
"2247046","431360",2013,0,50
"2247046","431360",2014,0,41
"2247046","431360",2015,0,28
"2247046","431360",2016,0,27
"2247046","431360",2017,0,31
"2247046","431360",2018,0,18
"2247062","431130",2010,2,331
"2247062","431130",2011,3,373
"2247062","431130",2012,3,401
"2247062","431130",2013,0,433
"2247062","431130",2014,2,406
"2247062","431130",2015,0,471
"2247062","431130",2016,0,428
"2247062","431130",2017,3,455
"2247062","431130",2018,1,409
"2247062","431130",2019,0,1
"2248190","432240",2010,20,2021
"2248190","432240",2011,20,1989
"2248190","432240",2012,19,1891
"2248190","432240",2013,14,1937
"2248190","432240",2014,6,1912
"2248190","432240",2015,7,1992
"2248190","432240",2016,4,1836
"2248190","432240",2017,8,1868
"2248190","432240",2018,18,1781
"2248190","432240",2019,7,1747
"2248204","431830",2010,5,780
"2248204","431830",2011,7,746
"2248204","431830",2012,5,788
"2248204","431830",2013,2,778
"2248204","431830",2014,4,742
"2248204","431830",2015,1,764
"2248204","431830",2016,4,776
"2248204","431830",2017,7,763
"2248204","431830",2018,12,732
"2248204","431830",2019,7,718
"2248212","431710",2010,0,129
"2248212","431710",2011,0,49
"2248212","431710",2012,0,55
"2248212","431710",2013,0,64
"2248212","431710",2014,0,40
"2248212","431710",2015,0,10
"2248212","431710",2016,0,54
"2248212","431710",2017,0,64
"2248212","431710",2018,0,73
"2248212","431710",2019,0,16
"2248220","431710",2010,0,790
"2248220","431710",2011,7,1023
"2248220","431710",2012,8,1003
"2248220","431710",2013,6,991
"2248220","431710",2014,2,1107
"2248220","431710",2015,2,1136
"2248220","431710",2016,1,1122
"2248220","431710",2017,0,967
"2248220","431710",2018,1,1011
"2248220","431710",2019,1,993
"2248239","431640",2010,2,459
"2248239","431640",2011,5,469
"2248239","431640",2012,4,468
"2248239","431640",2013,4,455
"2248239","431640",2014,3,431
"2248239","431640",2015,5,491
"2248239","431640",2016,5,476
"2248239","431640",2017,6,485
"2248239","431640",2018,9,534
"2248239","431640",2019,1,538
"2248247","431530",2010,2,287
"2248247","431530",2011,4,241
"2248247","431530",2012,3,247
"2248247","431530",2013,3,244
"2248247","431530",2014,3,247
"2248247","431530",2015,3,226
"2248247","431530",2016,2,229
"2248247","431530",2017,1,271
"2248247","431530",2018,2,239
"2248247","431530",2019,0,226
"2248271","431060",2010,3,584
"2248271","431060",2011,5,571
"2248271","431060",2012,5,529
"2248271","431060",2013,0,528
"2248271","431060",2014,2,489
"2248271","431060",2015,2,531
"2248271","431060",2016,0,501
"2248271","431060",2017,2,489
"2248271","431060",2018,1,496
"2248271","431060",2019,2,431
"2248298","431800",2010,9,890
"2248298","431800",2011,14,844
"2248298","431800",2012,10,824
"2248298","431800",2013,15,813
"2248298","431800",2014,6,787
"2248298","431800",2015,4,840
"2248298","431800",2016,7,874
"2248298","431800",2017,3,889
"2248298","431800",2018,5,844
"2248298","431800",2019,10,886
"2248328","430040",2010,9,1062
"2248328","430040",2011,6,1054
"2248328","430040",2012,9,1000
"2248328","430040",2013,4,1045
"2248328","430040",2014,4,1032
"2248328","430040",2015,13,1064
"2248328","430040",2016,13,951
"2248328","430040",2017,18,1027
"2248328","430040",2018,9,1058
"2248328","430040",2019,9,946
"2248751","430720",2010,0,10
"2248751","430720",2011,0,14
"2248824","430870",2010,0,1
"2249472","430700",2010,7,694
"2249472","430700",2011,12,808
"2249472","430700",2012,9,816
"2249472","430700",2013,8,927
"2249472","430700",2014,5,984
"2249472","430700",2015,19,1014
"2249472","430700",2016,13,927
"2249472","430700",2017,1,958
"2249472","430700",2018,4,881
"2249472","430700",2019,8,898
"2249499","432060",2010,0,42
"2249499","432060",2011,2,53
"2249499","432060",2012,0,49
"2249499","432060",2013,0,35
"2249499","432060",2014,0,4
"2249499","432060",2015,0,2
"2249499","432060",2016,0,2
"2249499","432060",2018,0,1
"2249502","430090",2010,0,46
"2249502","430090",2011,0,63
"2249502","430090",2012,0,50
"2249502","430090",2013,1,49
"2249502","430090",2014,1,52
"2249502","430090",2015,0,41
"2249502","430090",2016,0,38
"2249502","430090",2017,0,22
"2249502","430090",2018,0,16
"2249502","430090",2019,0,17
"2249510","430890",2010,1,163
"2249510","430890",2011,0,181
"2249510","430890",2012,0,173
"2249510","430890",2013,1,153
"2249510","430890",2014,2,186
"2249510","430890",2015,0,183
"2249510","430890",2016,1,185
"2249510","430890",2017,1,198
"2249510","430890",2018,1,201
"2249510","430890",2019,1,183
"2249529","430380",2010,0,36
"2249529","430380",2011,0,15
"2249529","430380",2012,2,48
"2249529","430380",2013,0,23
"2249529","430380",2014,1,17
"2249529","430380",2015,0,4
"2249537","432290",2010,0,41
"2249537","432290",2011,0,26
"2249537","432290",2012,0,17
"2249537","432290",2013,0,7
"2249537","432290",2014,0,2
"2249537","432290",2015,0,2
"2249537","432290",2016,0,2
"2249537","432290",2019,0,1
"2249545","430870",2010,0,27
"2249545","430870",2011,0,7
"2249545","430870",2012,0,9
"2249545","430870",2014,0,1
"2249545","430870",2015,0,1
"2249553","431200",2010,0,1
"2249553","431200",2011,0,1
"2249553","431200",2012,0,1
"2249588","432163",2010,0,1
"2249618","431190",2010,0,31
"2249618","431190",2011,1,25
"2249618","431190",2012,0,19
"2249618","431190",2013,0,5
"2249618","431190",2014,0,2
"2249618","431190",2015,0,2
"2249618","431190",2017,0,2
"2249618","431190",2018,0,1
"2249618","431190",2019,0,1
"2249626","430755",2010,1,107
"2249626","430755",2011,0,80
"2249626","430755",2012,0,89
"2249626","430755",2013,0,112
"2249626","430755",2014,0,92
"2249626","430755",2015,0,87
"2249626","430755",2016,0,80
"2249626","430755",2017,0,62
"2249626","430755",2018,0,61
"2249626","430755",2019,0,48
"2249634","430720",2010,0,46
"2249634","430720",2011,0,28
"2249634","430720",2012,0,25
"2249634","430720",2013,0,5
"2249634","430720",2014,0,1
"2249642","430170",2010,0,3
"2250675","430430",2010,0,46
"2250675","430430",2011,0,40
"2250675","430430",2012,1,42
"2250675","430430",2013,0,44
"2250675","430430",2014,1,43
"2250675","430430",2015,0,57
"2250675","430430",2016,0,35
"2250675","430430",2017,0,40
"2250675","430430",2018,0,52
"2250675","430430",2019,0,44
"2250705","430220",2010,0,70
"2250705","430220",2011,0,19
"2250713","431930",2010,0,61
"2250713","431930",2011,0,53
"2250713","431930",2012,0,56
"2250713","431930",2013,0,37
"2250713","431930",2014,0,39
"2250713","431930",2015,0,37
"2250713","431930",2016,0,40
"2250713","431930",2017,0,17
"2250713","431930",2019,0,1
"2250721","432230",2010,0,87
"2250721","432230",2011,0,83
"2250721","432230",2012,1,79
"2250721","432230",2013,0,74
"2250721","432230",2014,1,73
"2250721","432230",2015,0,75
"2250721","432230",2016,1,92
"2250721","432230",2017,1,60
"2250748","432180",2010,0,79
"2250772","430960",2010,0,174
"2250772","430960",2011,0,164
"2250772","430960",2012,0,128
"2250772","430960",2013,0,185
"2250772","430960",2014,4,174
"2250772","430960",2015,1,205
"2250772","430960",2016,1,180
"2250772","430960",2017,0,219
"2250772","430960",2018,1,195
"2250772","430960",2019,0,173
"2250780","430673",2010,0,5
"2250799","432210",2010,0,55
"2250799","432210",2011,0,49
"2250799","432210",2012,0,38
"2250799","432210",2013,0,29
"2250799","432210",2014,0,12
"2250802","430370",2010,0,31
"2250802","430370",2011,1,59
"2250802","430370",2012,0,46
"2250802","430370",2013,0,63
"2250802","430370",2014,0,39
"2250802","430370",2015,1,58
"2250802","430370",2016,0,55
"2250802","430370",2017,0,58
"2250802","430370",2018,0,49
"2250802","430370",2019,1,33
"2250829","431790",2010,0,179
"2250829","431790",2011,0,191
"2250829","431790",2012,0,208
"2250829","431790",2013,0,206
"2250829","431790",2014,1,266
"2250829","431790",2015,0,236
"2250829","431790",2016,0,230
"2250829","431790",2017,0,233
"2250829","431790",2018,0,278
"2250829","431790",2019,0,221
"2250837","432180",2010,3,349
"2250837","432180",2011,1,515
"2250837","432180",2012,1,545
"2250837","432180",2013,1,597
"2250837","432180",2014,1,605
"2250837","432180",2015,3,579
"2250837","432180",2016,3,570
"2250837","432180",2017,4,604
"2250837","432180",2018,1,608
"2250837","432180",2019,1,593
"2251418","430100",2010,0,1
"2251531","430680",2010,0,1
"2251531","430680",2012,0,1
"2251531","430680",2013,0,1
"2251531","430680",2014,0,2
"2252007","431205",2010,0,53
"2252007","431205",2011,1,56
"2252007","431205",2012,0,30
"2252007","431205",2013,0,38
"2252007","431205",2014,0,47
"2252007","431205",2015,0,56
"2252007","431205",2016,1,17
"2252007","431205",2017,1,9
"2252007","431205",2018,0,4
"2252023","430240",2010,1,116
"2252023","430240",2011,0,140
"2252023","430240",2012,0,129
"2252023","430240",2013,0,132
"2252023","430240",2014,0,86
"2252023","430240",2015,1,113
"2252023","430240",2016,3,104
"2252023","430240",2017,2,111
"2252023","430240",2018,2,80
"2252023","430240",2019,2,85
"2252058","430245",2010,1,138
"2252058","430245",2011,0,113
"2252058","430245",2012,1,109
"2252058","430245",2013,0,123
"2252058","430245",2014,0,112
"2252058","430245",2015,3,119
"2252058","430245",2016,1,103
"2252058","430245",2017,1,75
"2252058","430245",2018,2,81
"2252058","430245",2019,0,82
"2252066","432045",2010,0,3
"2252066","432045",2011,0,6
"2252066","432045",2012,0,1
"2252066","432045",2016,0,1
"2252066","432045",2017,0,1
"2252074","430620",2010,0,74
"2252074","430620",2011,0,80
"2252074","430620",2012,0,57
"2252074","430620",2013,0,77
"2252074","430620",2014,0,65
"2252074","430620",2015,1,82
"2252074","430620",2016,1,94
"2252082","431515",2010,1,134
"2252082","431515",2011,1,112
"2252082","431515",2012,0,93
"2252082","431515",2013,0,94
"2252082","431515",2014,0,79
"2252082","431515",2015,0,108
"2252082","431515",2016,0,68
"2252082","431515",2017,0,37
"2252082","431515",2019,0,2
"2252112","431300",2010,0,21
"2252112","431300",2011,0,31
"2252112","431300",2012,0,40
"2252112","431300",2013,0,25
"2252112","431300",2014,1,30
"2252112","431300",2015,0,5
"2252112","431300",2016,0,3
"2252112","431300",2017,0,1
"2252120","430830",2010,0,8
"2252120","430830",2015,0,1
"2252120","430830",2017,0,1
"2252120","430830",2019,0,1
"2252139","431030",2010,0,59
"2252139","431030",2011,2,64
"2252139","431030",2012,0,57
"2252139","431030",2013,0,42
"2252139","431030",2014,0,60
"2252139","431030",2015,0,71
"2252139","431030",2016,0,94
"2252139","431030",2017,0,80
"2252139","431030",2018,0,72
"2252139","431030",2019,1,48
"2252147","431580",2010,0,48
"2252147","431580",2011,0,58
"2252147","431580",2012,0,28
"2252147","431580",2013,0,28
"2252147","431580",2014,0,54
"2252147","431580",2015,1,13
"2252147","431580",2016,1,19
"2252155","430070",2010,0,25
"2252155","430070",2011,0,13
"2252155","430070",2012,0,14
"2252155","430070",2013,0,26
"2252155","430070",2014,0,17
"2252155","430070",2015,0,31
"2252155","430070",2016,0,30
"2252155","430070",2017,1,18
"2252155","430070",2019,0,1
"2252163","430140",2010,0,112
"2252163","430140",2011,0,99
"2252163","430140",2012,0,91
"2252163","430140",2013,0,62
"2252163","430140",2014,0,70
"2252163","430140",2015,0,75
"2252163","430140",2016,0,7
"2252163","430140",2017,0,5
"2252163","430140",2018,0,9
"2252163","430140",2019,0,11
"2252171","431520",2010,0,23
"2252171","431520",2011,0,20
"2252171","431520",2012,0,10
"2252171","431520",2013,0,13
"2252171","431520",2014,1,6
"2252171","431520",2015,0,4
"2252198","430100",2010,1,240
"2252198","430100",2011,1,217
"2252198","430100",2012,1,248
"2252198","430100",2013,0,226
"2252198","430100",2014,0,271
"2252198","430100",2015,0,227
"2252198","430100",2016,0,273
"2252198","430100",2017,3,321
"2252198","430100",2018,2,434
"2252198","430100",2019,4,380
"2252228","430680",2010,1,299
"2252228","430680",2011,3,330
"2252228","430680",2012,0,372
"2252228","430680",2013,1,372
"2252228","430680",2014,2,392
"2252228","430680",2015,10,449
"2252228","430680",2016,0,478
"2252228","430680",2017,7,561
"2252228","430680",2018,7,570
"2252228","430680",2019,6,607
"2252244","432145",2010,6,386
"2252244","432145",2011,5,455
"2252244","432145",2012,7,471
"2252244","432145",2013,5,466
"2252244","432145",2014,9,435
"2252244","432145",2015,10,447
"2252244","432145",2016,6,398
"2252244","432145",2017,6,412
"2252244","432145",2018,3,586
"2252244","432145",2019,6,565
"2252252","432130",2010,0,201
"2252252","432130",2011,1,243
"2252252","432130",2012,1,146
"2252252","432130",2013,0,160
"2252252","432130",2018,1,2
"2252260","430780",2010,4,601
"2252260","430780",2011,8,601
"2252260","430780",2012,8,676
"2252260","430780",2013,6,713
"2252260","430780",2014,8,890
"2252260","430780",2015,14,960
"2252260","430780",2016,14,865
"2252260","430780",2017,9,927
"2252260","430780",2018,16,980
"2252260","430780",2019,12,889
"2252287","431140",2010,7,928
"2252287","431140",2011,14,1166
"2252287","431140",2012,9,1162
"2252287","431140",2013,6,1273
"2252287","431140",2014,11,1261
"2252287","431140",2015,5,1346
"2252287","431140",2016,24,1320
"2252287","431140",2017,23,1413
"2252287","431140",2018,26,1409
"2252287","431140",2019,27,1449
"2252295","431440",2010,1,72
"2252295","431440",2011,0,69
"2252295","431440",2012,2,69
"2252295","431440",2013,0,52
"2252295","431440",2014,0,42
"2252295","431440",2015,0,70
"2252295","431440",2016,1,81
"2252295","431440",2017,0,74
"2252295","431440",2018,0,63
"2252295","431440",2019,1,79
"2252341","431440",2010,2,336
"2252341","431440",2011,3,421
"2252341","431440",2012,3,472
"2252341","431440",2013,4,523
"2252341","431440",2014,3,534
"2252341","431440",2015,2,526
"2252341","431440",2016,4,445
"2252341","431440",2017,1,454
"2252341","431440",2018,2,554
"2252341","431440",2019,1,632
"2252694","431440",2010,10,926
"2252694","431440",2011,8,933
"2252694","431440",2012,10,962
"2252694","431440",2013,9,1044
"2252694","431440",2014,14,1017
"2252694","431440",2015,11,1005
"2252694","431440",2016,19,988
"2252694","431440",2017,16,893
"2252694","431440",2018,20,1157
"2252694","431440",2019,10,913
"2253046","431440",2010,33,2279
"2253046","431440",2011,27,2200
"2253046","431440",2012,21,2049
"2253046","431440",2013,18,1952
"2253046","431440",2014,18,1951
"2253046","431440",2015,16,1954
"2253046","431440",2016,12,1862
"2253046","431440",2017,11,1898
"2253046","431440",2018,18,2167
"2253046","431440",2019,9,1748
"2253054","431440",2010,4,1212
"2253054","431440",2011,6,1620
"2253054","431440",2012,4,1652
"2253054","431440",2013,1,1778
"2253054","431440",2014,3,1908
"2253054","431440",2015,3,1945
"2253054","431440",2016,3,1933
